dish_id,image_path,calories,calorie_level,mass,fat,carb,protein,split
dish_1563389548,,438.828003,medium,194.0,28.906,0.194,43.843998,val
dish_1563564797,,411.264465,medium,310.0,24.779562,30.171246,32.680634,val
dish_1560541760,,465.58374,medium,372.0,16.740324,13.392922,63.606739,val
dish_1550862495,,19.040001,low,56.0,0.392,3.808,0.392,val
dish_1558546434,,2.53,low,11.0,0.044,0.396,0.319,val
dish_1562945851,,91.26532,low,150.0,2.278645,17.553192,1.74,val
dish_1564518586,,361.413239,low,315.0,17.160767,32.758915,19.963291,val
dish_1565035746,,43.099998,low,149.0,0.369,9.01,2.409,val
dish_1562008394,,2.4,low,24.0,0.0,0.48,0.24,val
dish_1550773038,,20.65,low,59.0,0.236,4.13,1.416,val
dish_1563206409,,443.463837,medium,277.0,33.371906,4.392429,29.678574,val
dish_1551125357,,23.120001,low,68.0,0.476,4.624,0.476,val
dish_1565711083,,178.529999,low,33.0,13.86,0.462,12.21,val
dish_1563565323,,229.530243,low,152.0,10.840512,21.651379,14.405099,val
dish_1551390265,,92.400002,low,56.0,2.016,0.0,17.360001,val
dish_1566501293,,41.900002,low,56.0,2.812,4.338,0.538,val
dish_1562617470,,440.867065,medium,321.0,19.671377,37.176857,29.481651,val
dish_1566502537,,517.644226,medium,315.0,24.27223,34.292435,41.827816,val
dish_1564777933,,103.700996,low,39.0,3.666,13.065001,4.368,val
dish_1551233633,,95.150002,low,200.0,0.923,21.650002,2.673,val
dish_1550861670,,142.080002,low,96.0,10.559999,1.536,9.6,val
dish_1551224647,,131.039993,low,252.0,0.504,35.279999,0.756,val
dish_1560444931,,112.660004,low,200.0,3.982,16.460001,4.306,val
dish_1563216689,,235.208008,low,302.0,5.606515,13.58478,32.918709,val
dish_1568313676,,184.990005,low,214.0,6.136001,8.9,24.542,val
dish_1551134895,,119.019997,low,150.0,1.113,23.689999,5.065,val
dish_1562958775,,227.182785,low,251.0,11.121791,29.460529,3.690952,val
dish_1561576618,,57.924408,low,188.0,2.318721,8.419776,1.749612,val
dish_1558638983,,59.416,low,56.0,1.344,12.32,1.736,val
dish_1550771330,,102.120003,low,69.0,7.59,1.104,6.9,val
dish_1565034681,,323.553284,low,185.0,18.93251,29.18774,10.422204,val
dish_1562775212,,92.480003,low,136.0,1.904,16.32,3.264,val
dish_1563379494,,472.280975,medium,295.0,35.540478,4.677857,31.607143,val
dish_1568144774,,30.478174,low,62.0,0.733533,6.115691,0.550856,val
dish_1551304110,,39.599998,low,40.0,0.12,0.08,9.599999,val
dish_1563996656,,376.620392,low,284.0,23.858444,15.655681,26.991686,val
dish_1565021714,,381.171448,low,662.0,3.619805,39.628197,41.779121,val
dish_1558640238,,22.68,low,126.0,0.252,4.914,1.134,val
dish_1551563964,,50.599998,low,44.0,4.708,2.772,0.352,val
dish_1558630325,,751.541992,medium,269.0,58.078003,46.563999,27.081001,val
dish_1565640528,,38.546906,low,105.0,1.534471,5.717885,1.893478,val
dish_1568044581,,386.223419,low,696.0,3.966878,32.404121,48.129951,val
dish_1560456305,,26.391596,low,21.0,2.249872,1.348324,0.547266,val
dish_1558639362,,156.179001,low,342.0,1.42,37.420002,3.902,val
dish_1562783691,,421.686005,medium,423.0,23.877001,14.462999,40.517998,val
dish_1562784347,,315.988464,low,264.0,15.637626,39.655731,9.114595,val
dish_1550711788,,96.150002,low,255.0,4.593,7.8,9.608,val
dish_1562959570,,311.986237,low,216.0,22.161678,16.655867,23.844206,val
dish_1565207631,,64.405495,low,54.0,1.999056,8.169447,3.30245,val
dish_1551396309,,273.899994,low,77.0,20.150999,18.945,8.97,val
dish_1572625810,,0.0,low,199.0,0.0,0.0,0.0,val
dish_1550797791,,292.003998,low,167.0,17.58,19.098,14.083,val
dish_1560527070,,53.129997,low,69.0,0.069,11.73,1.38,val
dish_1562086595,,308.602997,low,324.0,15.132999,26.694,18.139999,val
dish_1558720427,,204.970001,low,358.0,2.776,47.360001,5.024,val
dish_1565023157,,379.034851,low,260.0,27.309677,8.572904,23.824001,val
dish_1560974707,,55.025124,low,60.0,2.003546,7.088692,2.992605,val
dish_1558458541,,294.830994,low,51.0,25.245001,11.577,11.424001,val
dish_1565023128,,41.594833,low,32.0,2.229677,4.924903,1.024,val
dish_1551374665,,86.330002,low,97.0,0.291,22.309999,1.067,val
dish_1550785481,,107.099998,low,119.0,15.469999,0.0,21.896,val
dish_1568143326,,306.131805,low,230.0,21.738684,12.966171,17.740976,val
dish_1550859356,,199.868011,low,58.0,15.834,2.436,11.194,val
dish_1562958721,,125.724831,low,167.0,3.698547,21.363926,2.161744,val
dish_1566419577,,323.704224,low,210.0,12.093174,39.939251,14.48315,val
dish_1566922978,,124.32,low,84.0,9.24,1.344,8.400001,val
dish_1559060055,,26.730001,low,81.0,0.243,6.48,0.567,val
dish_1561405389,,265.983459,low,223.0,8.393058,12.105439,34.985947,val
dish_1564159636,,487.873688,medium,134.0,37.411686,5.267181,31.4161,val
dish_1565721828,,129.225006,low,239.0,5.3935,18.909,2.8815,val
dish_1575481443,,0.0,low,85.0,0.0,0.0,0.0,val
dish_1564170923,,378.817108,low,319.0,15.813499,28.582855,31.213701,val
dish_1563555563,,398.220001,low,304.0,24.639,21.802,22.725,val
dish_1563294575,,485.90564,medium,562.0,17.121397,72.021111,15.064019,val
dish_1574455517,,0.0,low,192.0,0.0,0.0,0.0,val
dish_1551237814,,338.779999,low,158.0,13.132001,30.9,23.555,val
dish_1559062005,,113.909996,low,30.0,8.429999,0.93,8.73,val
dish_1551564947,,30.52,low,14.0,0.406,6.3,0.84,val
dish_1561392734,,84.239998,low,198.0,0.488,20.936001,1.28,val
dish_1562876709,,304.366852,low,186.0,10.964588,32.045166,24.279404,val
dish_1564601569,,208.098145,low,291.0,7.830707,31.273438,6.68656,val
dish_1558635400,,25.0,low,100.0,0.3,5.0,1.8,val
dish_1559158425,,2.99,low,13.0,0.052,0.468,0.377,val
dish_1551381990,,678.096008,medium,3324.0,3.324,129.636002,73.127998,val
dish_1565725123,,430.269989,medium,444.0,11.865999,19.185001,61.118999,val
dish_1568060461,,376.762451,low,304.0,20.058874,13.800014,34.890255,val
dish_1558375583,,386.134003,low,251.0,24.661001,5.224,37.497002,val
dish_1568144925,,147.212189,low,322.0,5.284533,24.261694,3.991857,val
dish_1572625898,,0.0,low,271.0,0.0,0.0,0.0,val
dish_1558724959,,581.441956,medium,426.0,36.466,57.004002,21.298,val
dish_1563910676,,757.957092,medium,501.0,34.776337,22.810631,82.056633,val
dish_1565984299,,93.343513,low,298.0,1.582832,18.693933,4.653013,val
dish_1559841870,,114.972008,low,201.0,0.201,30.551998,0.804,val
dish_1551304197,,155.600006,low,180.0,0.512,24.039999,14.559999,val
dish_1562875320,,603.858704,medium,377.0,21.93623,61.671753,47.572269,val
dish_1566413419,,285.830017,low,280.0,11.570001,11.296,36.287003,val
dish_1551566356,,228.690002,low,91.0,15.832,12.204,10.049001,val
dish_1550705786,,382.410004,low,63.0,34.02,13.23,12.6,val
dish_1563305354,,340.073578,low,208.0,18.281034,12.095403,29.667709,val
dish_1550777218,,115.450005,low,209.0,0.477,28.809999,1.887,val
dish_1574097565,,0.0,low,99.0,0.0,0.0,0.0,val
dish_1562691705,,412.67688,medium,554.0,11.57625,51.617321,27.196392,val
dish_1566934120,,183.993713,low,316.0,10.426615,9.686487,14.597677,val
dish_1551374746,,133.559998,low,267.0,0.804,35.34,3.361,val
dish_1550713174,,425.690033,medium,218.0,34.531002,19.782,17.199001,val
dish_1568405214,,144.255814,low,152.0,9.715363,9.62549,6.820557,val
dish_1562170331,,263.830017,low,400.0,5.293,54.537998,3.476,val
dish_1562690047,,68.642334,low,68.0,6.488747,2.514018,0.926227,val
dish_1563479568,,83.673561,low,82.0,5.109736,8.616775,2.329007,val
dish_1560453294,,115.954453,low,138.0,2.781752,5.698969,16.2197,val
dish_1558629041,,172.004013,low,226.0,8.396,13.712,10.954,val
dish_1560367733,,661.441162,medium,388.0,26.763107,54.923664,46.178318,val
dish_1550710715,,82.274002,low,31.0,1.302,13.113,4.185,val
dish_1550706891,,150.960007,low,102.0,11.22,1.632,10.2,val
dish_1550789860,,393.700012,low,236.0,22.716002,22.960001,38.310001,val
dish_1558380152,,74.360001,low,143.0,0.286,0.429,20.02,val
dish_1566414862,,94.470001,low,67.0,4.556,12.06,1.407,val
dish_1562602657,,610.365173,medium,236.0,44.069649,31.015892,24.324261,val
dish_1550789601,,62.099998,low,69.0,8.969999,0.0,12.696,val
dish_1562788794,,465.224457,medium,281.0,23.338419,35.742496,36.522697,val
dish_1568320338,,390.180786,low,163.0,17.414524,30.789936,25.454533,val
dish_1565898758,,612.990295,medium,612.0,12.797448,21.753021,98.402481,val
dish_1563563289,,331.901978,low,218.0,22.633001,4.912,28.177,val
dish_1566417442,,93.830536,low,158.0,6.675509,8.566475,1.890686,val
dish_1562947376,,36.5,low,73.0,0.073,9.49,0.365,val
dish_1565107092,,313.440002,low,444.0,10.176,3.882,44.400002,val
dish_1565898158,,240.425751,low,194.0,10.293161,10.249402,25.324493,val
dish_1551566887,,37.950001,low,33.0,3.531,2.079,0.264,val
dish_1561578865,,417.185303,medium,246.0,17.301928,49.707146,16.735947,val
dish_1565811287,,16.51,low,127.0,0.254,2.794,1.905,val
dish_1560368570,,555.932739,medium,452.0,39.187859,27.133636,46.5131,val
dish_1550706037,,549.02002,medium,193.0,39.813,29.040001,24.34,val
dish_1551233938,,49.300003,low,34.0,2.04,0.51,7.14,val
dish_1561578417,,289.794373,low,240.0,14.105609,22.214628,18.818014,val
dish_1550775363,,402.75,medium,166.0,30.093,28.190001,12.973,val
dish_1563998244,,259.479187,low,170.0,10.330991,16.383186,24.273895,val
dish_1558639138,,22.139999,low,54.0,0.108,5.4,0.486,val
dish_1565117990,,582.0,medium,380.0,12.681999,31.670002,80.834999,val
dish_1572984792,,0.0,low,315.0,0.0,0.0,0.0,val
dish_1562775110,,101.520004,low,282.0,0.282,25.380001,1.41,val
dish_1551314048,,27.84,low,29.0,0.435,6.09,0.986,val
dish_1550861903,,71.040001,low,48.0,5.28,0.768,4.8,val
dish_1562963676,,397.818726,low,350.0,16.247375,51.813423,12.388956,val
dish_1551234106,,140.180008,low,101.0,3.146,19.5,9.92,val
dish_1551565529,,76.090004,low,115.0,1.902,8.610001,7.337999,val
dish_1550707504,,125.800003,low,85.0,9.35,1.36,8.5,val
dish_1550862190,,28.559999,low,84.0,0.168,6.72,0.672,val
dish_1563897087,,102.440002,low,231.0,0.67,8.169001,15.196,val
dish_1560800918,,70.825645,low,40.0,3.925041,7.729096,1.983562,val
dish_1551378684,,25.370001,low,59.0,0.177,5.31,2.006,val
dish_1564086602,,130.291,low,49.0,4.606,16.415001,5.488,val
dish_1551388984,,4.284,low,21.0,0.021,0.819,0.462,val
dish_1566849233,,94.800003,low,117.0,7.33,7.94,2.48,val
dish_1565383026,,171.559998,low,287.0,14.031,12.198999,3.695,val
dish_1563997418,,608.703918,medium,400.0,43.175797,24.548904,34.666901,val
dish_1550795690,,68.119995,low,131.0,0.262,18.34,0.393,val
dish_1551395022,,70.949997,low,43.0,1.548,0.0,13.33,val
dish_1562873224,,261.856628,low,436.0,24.702576,16.689787,27.196226,val
dish_1563566674,,100.893005,low,88.0,6.93334,9.706854,1.818408,val
dish_1561749908,,377.262177,low,472.0,16.426279,22.846836,35.40324,val
dish_1565638550,,277.656799,low,215.0,12.71771,10.055079,30.124464,val
dish_1566587689,,196.84697,low,270.0,7.475343,15.383455,18.580095,val
dish_1565972591,,195.199997,low,122.0,12.2,3.66,17.08,val
dish_1551236775,,231.529999,low,175.0,11.709001,9.27,21.570999,val
dish_1563381512,,636.131958,medium,332.0,38.148003,45.276001,27.028,val
dish_1551491020,,29.93,low,41.0,1.968,0.779,3.28,val
dish_1551568156,,54.400002,low,80.0,1.12,9.599999,1.92,val
dish_1566936352,,424.292206,medium,368.0,24.178576,23.495167,47.759106,val
dish_1566931548,,154.980011,low,253.0,10.385001,15.525999,4.434,val
dish_1563464627,,310.5,low,115.0,9.2,46.345001,10.718,val
dish_1566499564,,42.549999,low,37.0,3.959,2.331,0.296,val
dish_1576171157,,0.0,low,132.0,0.0,0.0,0.0,val
dish_1551391379,,196.809998,low,197.0,3.122,6.4,34.722,val
dish_1560356314,,30.544943,low,27.0,2.913618,0.948529,0.575824,val
dish_1551488415,,4.7,low,10.0,0.01,1.2,0.09,val
dish_1560975572,,96.990005,low,159.0,2.158,16.068001,5.584,val
dish_1567629081,,239.309998,low,90.0,8.46,30.150002,10.08,val
dish_1565020867,,255.804886,low,325.0,6.230683,35.736317,13.901073,val
dish_1562169729,,25.530136,low,50.0,0.639729,4.433764,1.674047,val
dish_1563824092,,36.279591,low,135.0,0.989033,6.352623,1.444974,val
dish_1550862908,,27.360001,low,48.0,0.144,6.72,0.336,val
dish_1573849990,,0.0,low,373.0,0.0,0.0,0.0,val
dish_1563389114,,86.534439,low,148.0,4.405479,11.310716,2.577627,val
dish_1568405405,,83.715767,low,74.0,7.985471,2.599673,1.578183,val
dish_1558380414,,35.880001,low,52.0,0.104,9.360001,0.364,val
dish_1564605328,,541.238098,medium,349.0,25.873276,57.831768,20.289171,val
dish_1558724932,,416.231995,medium,72.0,35.639999,16.344,16.128,val
dish_1559593722,,140.562927,low,106.0,12.200334,6.836887,2.779168,val
dish_1562605411,,336.492828,low,363.0,18.620287,26.050266,17.566744,val
dish_1550790511,,69.689995,low,113.0,6.803999,5.466,10.255,val
dish_1563909469,,72.402824,low,64.0,6.906353,2.248366,1.364915,val
dish_1562010293,,633.833069,medium,404.0,37.303101,13.270199,59.485043,val
dish_1551135415,,288.27002,low,200.0,13.785,34.935001,9.41,val
dish_1561737223,,503.782013,medium,334.0,32.519001,10.969001,38.809002,val
dish_1558724992,,456.699005,medium,79.0,39.105,17.933001,17.696001,val
dish_1560543605,,485.570892,medium,501.0,27.281401,22.652529,63.553284,val
dish_1557937157,,355.25,low,271.0,22.122999,14.700001,24.341999,val
dish_1550712556,,6.3,low,63.0,0.0,1.26,0.63,val
dish_1551493236,,46.799999,low,36.0,0.108,10.08,0.972,val
dish_1566328894,,236.650986,low,89.0,8.366,29.815001,9.968,val
dish_1573156908,,0.0,low,123.0,0.0,0.0,0.0,val
dish_1558725734,,30.75,low,75.0,0.15,7.5,0.675,val
dish_1551379331,,35.639999,low,36.0,0.108,0.072,8.639999,val
dish_1571944214,,0.0,low,225.0,0.0,0.0,0.0,val
dish_1566330428,,290.690887,low,228.0,15.530232,8.83951,27.576401,val
dish_1565020926,,398.496124,low,489.0,10.379284,56.515961,21.472317,val
dish_1563996509,,365.184875,low,316.0,17.874498,19.300793,32.752163,val
dish_1558722665,,15.0,low,60.0,0.18,3.0,1.08,val
dish_1550796763,,68.730003,low,153.0,0.279,17.559999,0.991,val
dish_1558638163,,40.59,low,99.0,0.198,9.900001,0.891,val
dish_1562702813,,41.051445,low,59.0,3.469702,2.070021,0.977894,val
dish_1567106870,,504.820892,medium,211.0,27.284149,38.667736,25.230873,val
dish_1563996308,,718.51178,medium,659.0,22.656111,28.793682,98.594513,val
dish_1566501447,,286.76001,low,349.0,4.0,13.325001,48.039997,val
dish_1563389742,,569.417969,medium,556.0,29.556002,30.394001,48.338997,val
dish_1573579355,,0.0,low,36.0,0.0,0.0,0.0,val
dish_1568316085,,378.53714,low,258.0,25.866344,7.767013,29.707369,val
dish_1560973936,,75.243256,low,44.0,5.829186,6.022747,1.078271,val
dish_1551234046,,140.180008,low,101.0,3.146,19.5,9.92,val
dish_1568144643,,352.224365,low,212.0,22.987045,10.798034,27.062534,val
dish_1558459664,,383.055969,low,273.0,18.390999,48.411999,11.629001,val
dish_1564588719,,222.278015,low,81.0,16.299,6.366,11.681,val
dish_1561661500,,374.775665,low,268.0,11.160464,42.275837,24.242857,val
dish_1550772617,,229.589996,low,225.0,13.122,15.45,13.708,val
dish_1551389588,,2400.780029,high,133.0,27.552002,732.300049,90.181999,val
dish_1551567106,,224.590012,low,37.0,19.980001,7.77,7.4,val
dish_1560368110,,16.02,low,89.0,0.178,3.471,0.801,val
dish_1550792365,,74.440002,low,175.0,0.362,18.219999,1.855,val
dish_1574357682,,0.0,low,68.0,0.0,0.0,0.0,val
dish_1551233827,,212.843994,low,156.0,4.68,27.708,15.612,val
dish_1560799277,,111.020004,low,73.0,3.733,14.73,4.934,val
dish_1562785328,,133.92334,low,91.0,8.950898,12.527754,2.922612,val
dish_1574193316,,0.0,low,275.0,0.0,0.0,0.0,val
dish_1572278894,,0.0,low,61.0,0.0,0.0,0.0,val
dish_1559675234,,36.970001,low,120.0,0.271,8.135,2.075,val
dish_1551494035,,146.059998,low,67.0,1.943,30.15,4.02,val
dish_1566934401,,435.902863,medium,344.0,39.532818,26.532497,48.19104,val
dish_1566230222,,240.23999,low,462.0,0.924,3.234,46.200001,val
dish_1550772088,,39.899998,low,70.0,0.21,9.8,0.49,val
dish_1550712805,,291.360016,low,48.0,25.920002,10.08,9.6,val
dish_1563303386,,274.131439,low,218.0,9.224976,17.535269,29.455162,val
dish_1566931674,,990.989014,high,531.0,76.803001,23.140001,58.401997,val
dish_1550789255,,76.889999,low,156.0,5.904,8.178,8.924,val
dish_1567526845,,448.149994,medium,709.0,7.376,44.131001,45.689999,val
dish_1562949242,,139.558533,low,119.0,6.642195,14.655806,5.404878,val
dish_1564170098,,50.799999,low,67.0,3.459,5.166,0.641,val
dish_1560455421,,180.938934,low,189.0,14.689533,15.287749,12.075824,val
dish_1564773942,,491.939545,medium,442.0,19.902781,25.0912,52.546329,val
dish_1572278943,,0.0,low,96.0,0.0,0.0,0.0,val
dish_1558640563,,4.14,low,23.0,0.046,0.897,0.207,val
dish_1550785975,,256.73999,low,157.0,9.035001,23.899,17.773001,val
dish_1562010315,,671.106934,medium,477.0,38.237114,19.743494,61.929153,val
dish_1565711326,,296.092896,low,285.0,10.290755,49.627357,3.009226,val
dish_1565728634,,436.406616,medium,418.0,15.944897,41.951988,31.455549,val
dish_1561736715,,161.320007,low,109.0,11.99,1.744,10.900001,val
dish_1559838214,,43.279999,low,8.0,3.36,0.112,2.96,val
dish_1565728684,,493.299072,medium,464.0,21.302763,44.040031,32.248196,test
dish_1561406762,,17.205421,low,35.0,0.414091,3.452406,0.310967,test
dish_1562874049,,412.144989,medium,155.0,14.57,51.925003,17.360001,test
dish_1564427406,,305.370026,low,135.0,20.115,0.135,30.51,test
dish_1559843690,,61.740002,low,134.0,0.342,14.05,1.751,test
dish_1551316838,,21.5,low,50.0,0.15,4.5,1.7,test
dish_1563898055,,403.477386,medium,356.0,22.753477,25.969257,24.775927,test
dish_1562183201,,558.942383,medium,425.0,25.514025,66.247047,18.725252,test
dish_1565724269,,527.548767,medium,311.0,18.378778,41.778172,47.436829,test
dish_1562605315,,217.559998,low,147.0,16.17,2.352,14.7,test
dish_1565725095,,121.720001,low,257.0,5.134,19.185001,3.149,test
dish_1563568319,,604.323303,medium,347.0,28.784986,53.148632,37.726025,test
dish_1551394874,,66.25,low,114.0,1.913,10.734,3.627,test
dish_1563475921,,244.343323,low,348.0,6.723852,27.165054,19.799664,test
dish_1567023335,,138.336395,low,117.0,12.019873,5.832454,3.287284,test
dish_1550772701,,101.840004,low,19.0,6.65,10.07,1.33,test
dish_1551391586,,372.769989,low,133.0,29.458,15.241999,18.360001,test
dish_1564686791,,601.348572,medium,343.0,25.62047,40.114346,51.14151,test
dish_1566488928,,103.048294,low,147.0,2.219561,19.982441,1.327024,test
dish_1551322652,,18.85,low,65.0,0.195,5.85,0.715,test
dish_1560369102,,69.738571,low,121.0,5.188934,4.877475,2.574234,test
dish_1550797833,,292.003998,low,168.0,17.58,19.098,14.083,test
dish_1551491326,,475.442017,medium,192.0,35.541,5.58,31.621,test
dish_1551566464,,11.25,low,45.0,0.135,2.25,0.81,test
dish_1550710577,,88.059998,low,201.0,3.861,9.103001,7.13,test
dish_1560367333,,291.633301,low,427.0,13.564784,18.360016,33.176849,test
dish_1551564637,,17.15,low,49.0,0.196,3.43,1.176,test
dish_1562012076,,525.973816,medium,438.0,5.869118,100.683945,15.518004,test
dish_1550861187,,237.369995,low,335.0,0.945,60.200001,2.877,test
dish_1560800951,,102.825645,low,168.0,4.309042,14.129096,4.287562,test
dish_1558720236,,887.823059,high,407.0,66.440002,60.460999,31.913002,test
dish_1565812146,,72.94017,low,93.0,4.27988,8.859468,1.148946,test
dish_1565641915,,326.76474,low,190.0,11.121214,43.051056,13.516641,test
dish_1566230377,,433.749969,medium,772.0,4.375,42.874001,49.589005,test
dish_1563820834,,308.89444,low,311.0,7.87748,23.031401,35.561859,test
dish_1562613010,,90.271996,low,128.0,0.608,1.696,18.848,test
dish_1560356355,,301.606934,low,148.0,15.277617,28.402531,12.777824,test
dish_1572988785,,0.0,low,107.0,0.0,0.0,0.0,test
dish_1562950934,,304.218536,low,464.0,4.152195,27.527805,33.404877,test
dish_1551375443,,99.169998,low,177.0,0.451,14.42,10.649,test
dish_1564691380,,96.261002,low,111.0,2.743,18.35,2.903,test
dish_1550778619,,38.759998,low,68.0,0.204,9.52,0.476,test
dish_1564689138,,268.266998,low,223.0,21.973553,15.522832,5.801213,test
dish_1551390560,,113.979996,low,215.0,3.137,19.119001,6.314,test
dish_1564429270,,605.507202,medium,354.0,39.626583,30.81835,43.046116,test
dish_1560455380,,60.97168,low,78.0,4.982589,3.574773,1.747126,test
dish_1562790824,,437.071686,medium,368.0,49.829514,19.273878,49.859921,test
dish_1565021220,,543.713135,medium,361.0,29.981041,41.561977,27.555956,test
dish_1562181217,,546.484497,medium,199.0,36.503475,11.240341,41.379761,test
dish_1561060558,,194.199005,low,221.0,6.213,27.127001,10.253,test
dish_1562095340,,718.957397,medium,381.0,37.595329,72.492676,25.508715,test
dish_1565640195,,21.6,low,54.0,0.108,4.86,1.08,test
dish_1567612954,,148.346344,low,155.0,3.780488,27.219513,1.512195,test
dish_1551390758,,58.860001,low,27.0,0.783,12.15,1.62,test
dish_1566501258,,12.0,low,30.0,0.03,2.7,0.33,test
dish_1558026623,,29.880001,low,83.0,0.083,7.47,0.415,test
dish_1558721669,,24.25,low,97.0,0.291,4.85,1.746,test
dish_1558549413,,682.15802,medium,118.0,58.41,26.785999,26.432001,test
dish_1551390382,,147.100006,low,165.0,2.513,12.76,19.107,test
dish_1564427430,,345.620026,low,170.0,23.860001,2.34,30.790001,test
dish_1568044496,,35.400002,low,118.0,0.236,8.967999,0.708,test
dish_1562790321,,767.469849,medium,354.0,53.016029,39.829521,37.471909,test
dish_1551567329,,101.5,low,70.0,4.2,1.05,14.7,test
dish_1566242273,,550.009949,medium,521.0,11.134001,15.791,92.493996,test
dish_1562874203,,362.521729,low,332.0,40.901203,13.621237,42.49926,test
dish_1559678651,,107.856659,low,122.0,9.32781,7.949951,10.966075,test
dish_1551303770,,64.919998,low,12.0,5.04,0.168,4.44,test
dish_1558722103,,304.841003,low,368.0,16.072001,38.445,9.517,test
dish_1559844928,,66.220001,low,86.0,0.086,14.62,1.72,test
dish_1558028194,,228.050003,low,172.0,11.903999,18.01,12.218,test
dish_1550790042,,393.700012,low,236.0,22.716,22.960001,38.309998,test
dish_1551380910,,4.84,low,22.0,0.066,0.726,0.682,test
dish_1557937427,,26.434999,low,17.0,1.785,0.204,2.125,test
dish_1560445004,,339.5979,low,290.0,21.015444,24.439625,14.747491,test
dish_1560799368,,108.403069,low,53.0,6.012894,1.962151,10.820528,test
dish_1565107066,,127.279999,low,86.0,9.46,1.376,8.6,test
dish_1571946063,,0.0,low,218.0,0.0,0.0,0.0,test
dish_1564518542,,342.378204,low,234.0,16.863768,29.221918,18.77529,test
dish_1551233375,,19.25,low,55.0,0.22,3.85,1.32,test
dish_1566849208,,19.6,low,70.0,0.28,3.71,1.54,test
dish_1564588533,,236.06601,low,167.0,14.155001,2.954,21.443001,test
dish_1565020796,,90.599998,low,99.0,3.542,0.749,12.06,test
dish_1558030910,,81.149994,low,15.0,6.3,0.21,5.55,test
dish_1559238566,,62.130001,low,109.0,0.327,15.26,0.763,test
dish_1550859927,,121.360001,low,82.0,9.02,1.312,8.2,test
dish_1551234316,,22.040001,low,89.0,0.227,4.221,1.873,test
dish_1573491352,,0.0,low,164.0,0.0,0.0,0.0,test
dish_1563468362,,411.686035,medium,598.0,9.998622,58.30032,23.599888,test
dish_1562871363,,245.872986,low,140.0,4.697,41.785004,7.775,test
dish_1551382115,,59.799999,low,46.0,0.138,12.88,1.242,test
dish_1567022180,,48.860001,low,162.0,0.324,11.146,2.052,test
dish_1560444815,,495.119995,medium,571.0,26.717999,40.627998,25.66,test
dish_1559590157,,230.485992,low,234.0,5.829,5.047,38.512001,test
dish_1558115241,,85.470001,low,111.0,0.111,18.870001,2.22,test
dish_1551377177,,91.800003,low,147.0,0.289,10.209,13.539999,test
dish_1560543583,,254.657333,low,350.0,22.387531,18.003635,24.094866,test
dish_1550778583,,67.759995,low,88.0,0.088,14.96,1.76,test
dish_1551392701,,125.589996,low,111.0,7.965,8.582,7.713,test
dish_1551237778,,102.460007,low,47.0,1.363,21.15,2.82,test
dish_1561580322,,44.25,low,76.0,1.228,6.672,2.662,test
dish_1551123396,,32.5,low,65.0,0.065,8.45,0.325,test
dish_1562173175,,165.366608,low,163.0,7.169495,13.684191,12.646373,test
dish_1559846450,,114.972008,low,201.0,0.201,30.551998,0.804,test
dish_1560444785,,313.079987,low,448.0,13.188,38.66,13.360001,test
dish_1551563370,,6.56,low,16.0,0.032,1.6,0.144,test
dish_1573492999,,0.0,low,113.0,0.0,0.0,0.0,test
dish_1551379524,,23.120001,low,68.0,0.136,5.44,0.544,test
dish_1563813395,,371.862915,low,193.0,24.723194,16.471661,21.557278,test
dish_1550781372,,94.629997,low,182.0,0.646,20.094,3.393,test
dish_1557937758,,106.782997,low,128.0,2.262,18.932001,3.53,test
dish_1550875293,,144.720001,low,36.0,11.88,0.468,9.0,test
dish_1562700496,,31.0,low,124.0,0.372,6.2,2.232,test
dish_1551389118,,36.799999,low,23.0,3.45,2.07,0.46,test
dish_1559700851,,61.089886,low,54.0,5.827236,1.897059,1.151647,test
dish_1558029686,,119.019997,low,22.0,9.24,0.308,8.14,test
dish_1551237607,,53.82,low,39.0,0.819,9.75,1.755,test
dish_1560541793,,509.826233,medium,462.0,17.805128,22.27054,64.406372,test
dish_1563567319,,398.630829,low,382.0,45.994236,12.98934,52.497948,test
dish_1565382856,,446.326233,medium,294.0,19.171455,52.541916,18.301077,test
dish_1551226013,,27.52,low,64.0,0.192,5.76,2.176,test
dish_1551141779,,134.779999,low,148.0,8.978,15.190001,14.114,test
dish_1551490896,,12.599999,low,36.0,0.144,2.52,0.864,test
dish_1564761426,,207.569,low,202.0,2.344,29.738001,15.059,test
dish_1564086778,,645.801453,medium,437.0,25.345335,65.734329,41.446186,test
dish_1560801859,,428.704285,medium,262.0,20.070465,33.458454,28.334389,test
dish_1551381661,,93.740005,low,43.0,1.247,19.35,2.58,test
dish_1550785876,,145.0,low,58.0,8.700001,0.0,15.08,test
dish_1562960472,,139.970001,low,166.0,6.729,16.591,4.553,test
dish_1563550584,,75.399994,low,145.0,0.29,1.015,14.5,test
dish_1551565379,,40.600002,low,28.0,1.68,0.42,5.88,test
dish_1551142547,,189.929993,low,216.0,4.171,23.195,15.785,test
dish_1561661972,,12.09,low,39.0,0.039,2.73,0.702,test
dish_1564588889,,234.494431,low,346.0,5.021447,22.387161,24.059095,test
dish_1566246478,,291.700012,low,210.0,6.28,2.12,53.580002,test
dish_1551222712,,21.93,low,51.0,0.153,4.59,1.734,test
dish_1564588483,,175.746002,low,51.0,13.923,2.142,9.843,test
dish_1551566130,,360.958008,low,206.0,24.142,18.605999,17.746,test
